NMT;anio;mes;dia;tipo;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99
2;2020;5;29;D;67,5;73,8;69,3;65,8;61,3;58,2
3;2020;5;29;D;60,7;69,0;63,9;58,2;53,7;49,2
5;2020;5;29;D;60,7;70,5;62,0;57,9;54,2;51,2
6;2020;5;29;D;67,0;74,6;69,7;64,2;59,8;56,1
8;2020;5;29;D;64,7;71,8;67,5;63,1;59,4;56,0
10;2020;5;29;D;63,0;71,2;66,4;59,4;54,0;50,0
11;2020;5;29;D;66,7;72,8;68,9;65,3;59,9;55,2
12;2020;5;29;D;62,0;69,5;63,7;59,9;56,4;54,0
13;2020;5;29;D;57,2;64,9;58,8;54,0;49,8;44,6
14;2020;5;29;D;63,3;69,9;65,2;62,0;59,3;57,2
16;2020;5;29;D;60,1;66,5;62,1;57,4;49,5;44,3
17;2020;5;29;D;57,8;65,8;60,1;54,0;49,2;45,5
18;2020;5;29;D;55,3;65,6;57,6;50,6;45,1;42,9
19;2020;5;29;D;60,6;69,4;62,3;55,9;51,1;48,1
20;2020;5;29;D;59,5;67,5;61,8;56,8;53,2;49,0
24;2020;5;29;D;47,1;54,3;49,5;44,5;43,0;41,6
25;2020;5;29;D;66,4;70,9;68,3;65,9;63,6;61,6
26;2020;5;29;D;58,0;65,7;61,2;53,7;49,7;47,1
27;2020;5;29;D;59,4;70,4;63,8;51,1;45,7;41,3
28;2020;5;29;D;66,1;73,9;69,9;63,1;55,6;50,1
29;2020;5;29;D;56,5;64,8;60,1;52,9;46,7;42,8
30;2020;5;29;D;58,7;66,8;61,2;56,7;53,2;48,5
31;2020;5;29;D;60,0;70,5;64,6;50,7;46,1;43,3
47;2020;5;29;D;55,5;67,7;55,7;51,0;45,6;42,7
48;2020;5;29;D;59,4;67,5;61,3;57,9;54,7;52,2
50;2020;5;29;D;64,0;70,5;65,4;61,9;58,3;56,0
54;2020;5;29;D;60,2;67,0;61,8;57,4;52,9;48,7
55;2020;5;29;D;55,1;63,1;56,8;50,7;47,4;45,1
86;2020;5;29;D;56,0;65,3;59,7;52,5;46,9;43,2
1;2020;5;29;E;65,2;70,8;67,2;61,9;56,9;54,4
2;2020;5;29;E;67,2;74,7;68,9;64,9;61,1;58,5
3;2020;5;29;E;59,8;68,5;61,9;57,8;55,0;53,2
5;2020;5;29;E;62,1;69,1;64,5;60,4;55,5;52,3
6;2020;5;29;E;66,3;75,0;68,9;63,6;59,0;54,4
8;2020;5;29;E;63,9;70,7;66,7;62,5;58,7;56,4
10;2020;5;29;E;61,7;70,8;65,2;58,4;53,0;49,3
11;2020;5;29;E;79,1;90,5;80,0;65,5;60,6;57,5
12;2020;5;29;E;62,5;69,8;64,4;60,9;57,6;55,0
13;2020;5;29;E;58,1;66,4;59,3;54,5;50,2;46,2
14;2020;5;29;E;64,5;70,3;64,9;61,8;59,3;57,3
16;2020;5;29;E;58,8;65,6;61,8;57,0;49,3;44,3
17;2020;5;29;E;64,7;73,0;67,7;62,5;55,5;52,0
18;2020;5;29;E;54,7;63,5;57,2;52,1;47,2;44,5
19;2020;5;29;E;59,2;69,1;61,9;55,9;51,9;49,4
20;2020;5;29;E;62,3;69,7;64,8;58,3;54,7;53,0
24;2020;5;29;E;45,7;52,7;47,8;44,5;43,0;41,2
25;2020;5;29;E;65,4;68,9;66,8;65,0;62,9;60,4
26;2020;5;29;E;56,3;64,5;60,1;53,2;50,2;48,2
27;2020;5;29;E;58,2;69,4;62,2;49,8;46,0;40,9
28;2020;5;29;E;64,6;72,8;68,3;61,2;54,2;48,5
29;2020;5;29;E;58,8;66,5;61,9;56,7;50,5;46,1
30;2020;5;29;E;60,0;66,0;61,7;58,7;56,3;54,3
31;2020;5;29;E;60,8;70,0;65,0;54,2;48,6;45,2
47;2020;5;29;E;56,4;66,8;58,0;53,3;49,5;47,2
48;2020;5;29;E;59,9;66,9;61,6;58,1;55,2;53,2
50;2020;5;29;E;63,3;70,3;65,6;61,9;58,3;56,0
54;2020;5;29;E;59,3;66,7;61,8;57,3;52,7;48,1
55;2020;5;29;E;56,1;63,6;57,4;53,0;49,7;47,9
86;2020;5;29;E;57,6;66,8;60,8;54,5;49,5;46,5
1;2020;5;29;N;60,0;68,6;64,3;54,4;44,3;39,2
2;2020;5;29;N;62,1;70,0;65,7;58,0;50,9;45,3
3;2020;5;29;N;54,1;64,0;56,3;48,7;43,4;39,4
5;2020;5;29;N;52,3;61,6;55,6;48,4;41,6;37,1
6;2020;5;29;N;60,9;70,5;63,6;54,1;43,5;37,4
8;2020;5;29;N;59,7;69,3;63,1;55,8;49,9;47,7
10;2020;5;29;N;56,3;67,5;59,0;48,4;42,3;41,0
11;2020;5;29;N;58,9;68,5;63,2;52,9;40,8;37,4
12;2020;5;29;N;57,4;64,7;58,7;51,9;40,6;35,1
13;2020;5;29;N;49,5;59,3;52,2;44,2;36,6;34,6
14;2020;5;29;N;58,6;66,0;61,1;55,3;47,8;41,8
16;2020;5;29;N;52,9;63,6;57,6;42,3;33,6;32,2
17;2020;5;29;N;51,7;64,7;53,5;43,0;35,6;34,2
18;2020;5;29;N;47,9;57,4;50,0;42,4;39,0;38,1
19;2020;5;29;N;53,4;64,2;57,0;46,0;33,6;29,6
20;2020;5;29;N;52,6;63,6;55,9;45,5;35,7;34,3
24;2020;5;29;N;45,5;50,8;45,8;43,0;41,4;41,0
25;2020;5;29;N;61,0;67,7;64,8;59,3;50,4;44,9
26;2020;5;29;N;52,6;63,5;54,9;48,1;42,1;38,6
27;2020;5;29;N;54,2;66,9;54,9;45,3;36,4;33,6
28;2020;5;29;N;58,3;70,5;61,4;45,5;37,4;34,7
29;2020;5;29;N;50,1;61,7;53,3;39,5;34,4;33,3
30;2020;5;29;N;51,1;61,3;53,4;45,9;42,7;40,4
31;2020;5;29;N;50,3;62,9;48,2;42,8;36,5;35,2
47;2020;5;29;N;50,0;60,4;52,4;42,3;35,7;34,2
48;2020;5;29;N;56,0;69,0;57,1;50,2;45,1;38,6
50;2020;5;29;N;57,4;65,7;60,9;54,0;45,8;41,9
54;2020;5;29;N;51,7;61,6;55,8;43,8;37,7;36,1
55;2020;5;29;N;49,8;58,6;52,5;47,0;42,6;41,1
86;2020;5;29;N;50,2;62,0;53,3;42,3;37,5;37,1
1;2020;5;30;T;61,6;69,4;65,1;58,1;50,6;41,8
2;2020;5;30;T;64,3;71,0;65,6;60,8;55,4;49,6
3;2020;5;30;T;58,3;69,0;60,9;54,1;46,6;41,1
5;2020;5;30;T;58,3;67,4;61,2;55,0;46,8;39,9
6;2020;5;30;T;64,1;72,0;66,1;59,9;51,8;44,3
8;2020;5;30;T;62,8;70,6;65,8;60,6;54,9;51,6
10;2020;5;30;T;61,8;70,2;63,9;55,3;46,3;41,6
11;2020;5;30;T;68,2;83,0;67,2;61,4;49,6;39,4
12;2020;5;30;T;60,7;68,9;62,1;57,1;49,8;44,4
13;2020;5;30;T;53,0;62,3;55,6;49,9;41,8;35,7
14;2020;5;30;T;61,2;67,3;63,2;59,7;53,5;48,0
16;2020;5;30;T;55,8;63,4;58,9;52,5;40,2;33,6
17;2020;5;30;T;57,8;67,2;61,1;52,7;40,6;34,3
18;2020;5;30;T;52,6;62,5;55,9;48,3;40,8;38,4
19;2020;5;30;T;57,4;67,9;60,3;53,1;42,1;33,3
20;2020;5;30;T;57,5;65,7;60,3;54,8;43,9;35,2
24;2020;5;30;T;47,7;56,8;47,0;43,8;41,7;40,5
25;2020;5;30;T;63,7;68,5;65,8;63,0;57,0;48,2
26;2020;5;30;T;55,3;64,5;58,7;50,3;42,8;37,9
27;2020;5;30;T;56,7;68,7;60,0;47,3;40,3;35,4
28;2020;5;30;T;63,7;72,7;67,9;58,7;40,2;36,2
29;2020;5;30;T;54,7;62,7;57,7;50,6;37,0;33,7
30;2020;5;30;T;56,2;63,8;59,4;54,3;40,3;37,4
31;2020;5;30;T;58,2;69,8;62,1;49,1;43,2;39,0
47;2020;5;30;T;53,2;63,7;54,8;49,8;40,2;35,6
48;2020;5;30;T;57,4;67,3;59,3;54,7;49,1;45,1
50;2020;5;30;T;62,3;69,0;63,6;59,2;52,4;46,3
54;2020;5;30;T;57,4;64,2;60,0;55,0;42,5;35,6
55;2020;5;30;T;57,1;64,4;55,8;49,7;44,4;41,2
86;2020;5;30;T;54,2;63,8;57,3;49,2;41,8;37,7
1;2020;5;30;D;61,1;68,8;64,2;57,6;51,8;48,1
2;2020;5;30;D;64,3;71,0;65,4;61,0;57,3;54,5
3;2020;5;30;D;59,7;70,4;62,3;55,7;51,3;48,1
5;2020;5;30;D;57,7;65,0;59,6;55,6;51,5;47,4
6;2020;5;30;D;64,9;73,0;66,7;60,8;54,1;50,4
8;2020;5;30;D;63,6;71,4;66,4;61,5;57,1;53,7
10;2020;5;30;D;61,0;69,8;64,2;56,5;50,6;45,7
11;2020;5;30;D;66,7;71,6;67,4;62,6;56,0;47,7
12;2020;5;30;D;61,9;70,6;62,6;58,0;53,6;49,5
13;2020;5;30;D;52,8;61,6;55,4;50,2;46,5;41,0
14;2020;5;30;D;61,8;67,8;63,4;60,4;57,2;54,4
16;2020;5;30;D;56,3;62,9;59,0;53,9;46,4;42,1
17;2020;5;30;D;57,7;65,8;60,8;54,4;47,6;43,1
18;2020;5;30;D;54,0;63,6;57,4;50,2;43,7;41,0
19;2020;5;30;D;58,5;68,4;61,2;54,5;48,5;44,0
20;2020;5;30;D;58,1;66,2;60,8;55,6;52,1;45,6
24;2020;5;30;D;49,3;59,9;48,3;44,1;42,6;41,5
25;2020;5;30;D;64,3;69,1;66,3;63,8;60,6;57,1
26;2020;5;30;D;56,5;65,8;60,2;51,9;47,2;43,8
27;2020;5;30;D;58,0;69,3;62,2;48,5;43,6;39,5
28;2020;5;30;D;65,1;73,4;69,0;61,7;53,2;46,0
29;2020;5;30;D;55,8;63,3;58,4;52,0;45,5;42,1
30;2020;5;30;D;56,9;64,1;59,3;55,3;48,1;43,6
31;2020;5;30;D;59,6;70,5;64,3;49,8;44,9;42,1
47;2020;5;30;D;53,4;64,3;53,9;49,7;43,8;40,9
48;2020;5;30;D;57,7;66,5;59,5;55,1;50,8;47,0
50;2020;5;30;D;63,1;71,0;64,0;60,1;55,5;52,0
54;2020;5;30;D;58,7;64,5;60,7;56,5;50,1;42,4
55;2020;5;30;D;59,3;67,8;56,8;49,9;46,4;43,9
86;2020;5;30;D;54,2;63,9;57,7;50,1;45,7;42,7
1;2020;5;30;E;62,2;69,7;65,6;59,7;55,2;52,6
2;2020;5;30;E;66,0;71,8;66,6;62,6;59,3;57,1
3;2020;5;30;E;57,9;67,0;60,3;55,4;52,4;50,1
5;2020;5;30;E;62,7;70,7;65,6;60,7;55,5;53,0
6;2020;5;30;E;65,5;72,8;67,2;61,9;57,2;53,8
8;2020;5;30;E;63,5;70,7;66,3;62,0;58,7;56,2
10;2020;5;30;E;66,5;72,9;66,6;58,5;53,1;49,3
11;2020;5;30;E;73,6;84,7;72,9;64,3;59,4;56,3
12;2020;5;30;E;62,1;70,5;63,4;59,8;56,8;54,2
13;2020;5;30;E;55,9;65,3;57,7;53,1;50,2;47,6
14;2020;5;30;E;63,1;68,9;64,2;61,4;58,9;56,7
16;2020;5;30;E;57,4;64,7;59,2;54,5;48,1;43,4
17;2020;5;30;E;61,4;70,7;64,6;58,1;52,4;49,4
18;2020;5;30;E;53,0;61,3;55,7;50,8;46,6;44,4
19;2020;5;30;E;59,2;69,4;62,1;55,9;52,1;49,7
20;2020;5;30;E;60,1;67,1;61,9;57,5;54,8;53,2
24;2020;5;30;E;46,9;55,7;47,6;44,5;42,7;41,1
25;2020;5;30;E;65,7;68,4;66,1;64,2;61,9;59,5
26;2020;5;30;E;56,5;63,9;59,3;51,5;47,3;43,1
27;2020;5;30;E;56,9;68,8;60,6;48,2;43,4;39,4
28;2020;5;30;E;64,6;72,6;68,2;60,8;53,3;48,2
29;2020;5;30;E;56,1;63,0;58,0;53,4;48,2;43,6
30;2020;5;30;E;59,3;65,3;61,2;58,3;55,6;53,6
31;2020;5;30;E;59,7;69,9;63,9;53,5;49,6;47,1
47;2020;5;30;E;55,9;66,9;57,5;53,2;49,5;47,0
48;2020;5;30;E;57,8;65,5;59,9;56,4;53,3;51,1
50;2020;5;30;E;63,9;70,7;64,7;61,2;57,5;55,1
54;2020;5;30;E;58,2;65,3;60,8;56,2;51,6;47,6
55;2020;5;30;E;55,1;62,2;56,8;53,3;50,0;47,8
86;2020;5;30;E;57,2;65,2;58,8;53,0;47,7;44,2
1;2020;5;30;N;62,0;69,8;65,8;57,9;45,5;39,6
2;2020;5;30;N;62,6;70,0;65,1;58,8;52,2;47,6
3;2020;5;30;N;55,9;65,0;56,6;49,4;42,9;40,4
5;2020;5;30;N;53,2;61,6;56,6;50,2;42,8;38,1
6;2020;5;30;N;61,1;69,8;64,0;56,1;47,7;41,5
8;2020;5;30;N;60,0;68,5;63,4;57,2;53,1;50,8
10;2020;5;30;N;56,9;68,2;59,7;50,1;43,4;41,2
11;2020;5;30;N;60,9;69,3;64,0;55,8;42,5;38,0
12;2020;5;30;N;57,2;64,9;58,9;52,8;46,1;43,7
13;2020;5;30;N;51,3;63,1;53,8;45,8;37,2;35,2
14;2020;5;30;N;58,9;65,3;61,1;55,9;50,7;46,0
16;2020;5;30;N;53,8;63,7;58,5;45,3;35,3;33,1
17;2020;5;30;N;53,4;66,4;54,0;43,6;35,1;34,1
18;2020;5;30;N;49,1;58,5;50,6;42,7;39,3;38,1
19;2020;5;30;N;52,3;63,1;55,4;46,3;36,6;31,4
20;2020;5;30;N;52,4;62,5;55,8;48,2;37,6;34,5
24;2020;5;30;N;43,5;50,3;44,8;42,7;41,2;40,2
25;2020;5;30;N;60,7;66,6;63,8;59,6;52,6;45,5
26;2020;5;30;N;51,1;62,0;53,4;46,5;39,7;37,1
27;2020;5;30;N;54,0;66,1;52,7;44,2;37,4;34,3
28;2020;5;30;N;58,0;69,6;61,4;46,4;37,2;35,6
29;2020;5;30;N;50,7;61,2;55,0;42,2;34,5;33,2
30;2020;5;30;N;50,1;60,2;52,8;42,9;38,4;36,8
31;2020;5;30;N;51,6;63,8;50,9;46,2;40,6;38,1
47;2020;5;30;N;50,7;59,8;52,8;44,9;36,7;35,2
48;2020;5;30;N;58,2;69,5;61,0;52,6;47,1;42,6
50;2020;5;30;N;59,0;66,3;61,2;55,4;49,0;45,0
54;2020;5;30;N;54,2;62,6;56,9;47,0;37,3;34,7
55;2020;5;30;N;49,6;57,8;52,4;46,5;42,0;41,0
86;2020;5;30;N;51,6;62,3;54,1;44,8;38,8;37,2
1;2020;5;31;T;61,9;71,0;64,6;56,0;48,0;40,2
2;2020;5;31;T;65,9;73,0;65,7;60,2;54,4;48,6
3;2020;5;31;T;59,8;70,8;60,2;51,8;45,7;40,7
5;2020;5;31;T;60,6;67,3;59,8;54,2;44,8;37,2
6;2020;5;31;T;64,7;73,5;66,6;59,0;49,6;41,5
8;2020;5;31;T;63,6;72,5;65,8;59,4;54,2;50,4
10;2020;5;31;T;60,5;71,6;63,7;54,2;45,5;42,1
11;2020;5;31;T;67,3;81,1;67,8;59,9;46,9;38,1
12;2020;5;31;T;62,9;74,3;62,7;56,5;47,3;38,1
13;2020;5;31;T;58,8;70,5;56,3;49,1;40,9;35,7
14;2020;5;31;T;61,9;68,4;63,4;58,7;51,7;44,8
16;2020;5;31;T;57,6;67,6;60,5;52,2;39,3;33,2
17;2020;5;31;T;56,3;66,2;59,5;51,4;39,7;34,2
18;2020;5;31;T;55,4;63,8;56,0;47,3;42,8;41,4
19;2020;5;31;T;58,2;68,0;59,3;51,5;40,3;30,8
20;2020;5;31;T;61,5;70,0;61,5;54,6;43,3;35,5
24;2020;5;31;T;48,0;57,6;46,9;43,7;41,5;40,3
25;2020;5;31;T;64,8;71,6;68,6;62,8;55,1;44,6
26;2020;5;31;T;54,7;64,9;58,4;49,7;42,4;37,9
27;2020;5;31;T;56,2;68,6;58,2;47,3;38,4;32,9
28;2020;5;31;T;62,8;72,1;66,9;56,9;38,9;35,3
29;2020;5;31;T;55,1;64,9;58,4;49,2;36,8;33,4
30;2020;5;31;T;57,0;66,0;59,6;54,2;44,3;38,7
31;2020;5;31;T;59,3;70,9;62,0;48,2;41,2;35,9
47;2020;5;31;T;60,8;69,6;55,6;48,5;38,9;34,6
48;2020;5;31;T;61,2;71,7;59,8;53,3;48,0;44,7
50;2020;5;31;T;63,8;73,5;64,7;58,7;50,9;45,5
54;2020;5;31;T;57,0;66,8;60,2;53,7;40,8;34,3
55;2020;5;31;T;53,4;63,7;55,8;48,9;43,4;41,2
86;2020;5;31;T;58,2;70,8;58,2;48,3;41,3;37,6
1;2020;5;31;D;60,2;68,7;63,5;55,8;49,8;45,0
2;2020;5;31;D;62,5;69,6;64,7;59,9;55,6;51,7
3;2020;5;31;D;58,9;69,4;60,8;53,1;48,6;45,1
5;2020;5;31;D;62,4;64,7;59,8;55,4;50,7;46,2
6;2020;5;31;D;63,9;72,7;66,1;59,4;51,9;47,6
8;2020;5;31;D;63,3;70,8;65,8;60,3;55,4;51,4
10;2020;5;31;D;60,1;69,7;63,6;55,2;48,9;44,5
11;2020;5;31;D;65,0;72,1;67,0;61,3;53,8;45,2
12;2020;5;31;D;62,3;70,9;62,5;57,2;51,8;46,6
13;2020;5;31;D;56,7;66,4;55,7;49,8;44,6;39,2
14;2020;5;31;D;61,0;67,4;63,5;59,5;55,0;50,5
16;2020;5;31;D;58,1;67,7;60,1;53,5;45,1;40,9
17;2020;5;31;D;57,1;66,9;60,7;53,2;47,4;43,2
18;2020;5;31;D;53,8;63,2;57,0;48,9;44,0;42,4
19;2020;5;31;D;58,6;67,9;59,5;52,6;46,3;41,3
20;2020;5;31;D;62,9;69,7;61,5;55,6;49,2;41,7
24;2020;5;31;D;46,0;52,6;46,5;43,7;42,1;40,6
25;2020;5;31;D;64,5;70,5;67,7;63,3;58,5;53,7
26;2020;5;31;D;54,9;64,6;58,6;50,5;45,7;42,3
27;2020;5;31;D;56,7;68,9;59,2;47,8;42,2;38,3
28;2020;5;31;D;64,3;72,9;68,3;60,2;51,4;44,3
29;2020;5;31;D;55,0;63,3;58,2;51,6;44,6;40,8
30;2020;5;31;D;58,2;66,6;60,3;56,1;49,5;46,1
31;2020;5;31;D;59,6;70,5;63,2;49,7;43,5;40,4
47;2020;5;31;D;57,4;67,6;56,7;50,3;42,5;38,7
48;2020;5;31;D;56,7;64,9;58,8;53,5;49,0;45,6
50;2020;5;31;D;63,6;70,3;64,1;59,4;54,1;49,8
54;2020;5;31;D;57,1;66,0;60,1;55,1;46,1;40,3
55;2020;5;31;D;53,7;63,4;56,2;49,3;45,4;42,3
86;2020;5;31;D;57,4;65,1;57,7;49,4;44,6;41,1
1;2020;5;31;E;66,1;74,5;67,8;59,6;53,0;49,3
2;2020;5;31;E;71,7;80,0;69,2;63,4;59,1;56,1
3;2020;5;31;E;64,1;74,7;64,9;52,9;48,4;46,2
5;2020;5;31;E;60,5;70,2;64,0;56,7;52,3;49,2
6;2020;5;31;E;68,9;76,8;71,0;63,4;57,3;53,1
8;2020;5;31;E;67,2;76,3;69,4;61,7;55,3;52,2
10;2020;5;31;E;64,9;74,9;69,1;59,0;52,7;48,0
11;2020;5;31;E;73,2;82,8;79,2;65,9;57,7;52,3
12;2020;5;31;E;67,6;79,3;69,4;60,3;56,4;53,2
13;2020;5;31;E;64,6;75,0;64,7;52,7;47,7;44,3
14;2020;5;31;E;66,3;74,8;66,0;61,4;57,8;55,2
16;2020;5;31;E;60,7;69,5;64,0;57,3;47,5;41,4
17;2020;5;31;E;59,4;67,8;61,6;54,9;50,1;44,7
18;2020;5;31;E;60,9;69,2;58,8;50,4;45,6;43,2
19;2020;5;31;E;61,8;70,8;63,5;55,4;49,9;46,3
20;2020;5;31;E;63,6;72,8;65,8;58,0;53,9;52,3
24;2020;5;31;E;53,3;63,6;53,9;45,8;43,6;42,5
25;2020;5;31;E;68,6;72,7;70,9;68,2;64,9;62,1
26;2020;5;31;E;57,8;66,8;61,8;53,4;48,5;44,3
27;2020;5;31;E;58,7;69,7;62,4;51,7;46,9;43,1
28;2020;5;31;E;64,1;71,8;66,8;58,9;50,1;44,7
29;2020;5;31;E;59,1;67,3;62,6;53,1;44,5;40,1
30;2020;5;31;E;59,5;67,7;62,1;55,9;53,3;50,6
31;2020;5;31;E;63,3;74,4;66,9;56,1;48,3;44,8
47;2020;5;31;E;67,3;76,6;60,2;49,8;42,8;39,5
48;2020;5;31;E;62,6;73,2;65,6;56,9;52,1;49,3
50;2020;5;31;E;68,1;76,9;70,2;62,9;58,1;54,9
54;2020;5;31;E;60,5;69,9;63,9;56,9;51,1;46,1
55;2020;5;31;E;56,8;66,8;59,3;52,8;46,9;43,8
86;2020;5;31;E;63,3;75,4;66,8;52,4;46,0;41,6
1;2020;5;31;N;60,1;68,4;64,6;54,6;43,7;38,5
2;2020;5;31;N;62,7;70,3;64,9;59,0;51,9;47,2
3;2020;5;31;N;54,2;65,6;56,1;49,0;42,6;40,1
5;2020;5;31;N;54,6;62,7;56,5;49,2;40,0;36,3
6;2020;5;31;N;61,0;69,8;63,7;55,6;45,3;39,4
8;2020;5;31;N;60,6;68,6;63,6;57,3;52,9;49,6
10;2020;5;31;N;55,6;66,7;58,7;48,9;43,5;41,4
11;2020;5;31;N;59,4;67,7;63,0;53,8;40,1;37,4
12;2020;5;31;N;55,9;63,3;58,6;52,0;41,7;36,9
13;2020;5;31;N;50,3;60,6;52,8;45,6;37,4;35,1
14;2020;5;31;N;58,2;65,1;60,7;54,8;48,2;42,1
16;2020;5;31;N;52,9;62,7;57,8;44,4;34,7;32,5
17;2020;5;31;N;54,0;64,4;53,7;44,2;35,1;33,6
18;2020;5;31;N;48,7;59,6;50,9;43,8;42,1;41,1
19;2020;5;31;N;51,6;62,2;55,1;46,0;34,4;29,1
20;2020;5;31;N;53,4;63,7;56,9;48,1;37,4;35,0
24;2020;5;31;N;43,2;48,5;44,7;43,1;41,1;40,1
25;2020;5;31;N;60,2;65,9;63,3;58,9;49,5;41,7
26;2020;5;31;N;50,5;61,8;52,4;45,5;39,5;36,8
27;2020;5;31;N;52,2;65,7;50,6;42,9;34,8;32,1
28;2020;5;31;N;57,4;69,0;61,0;44,9;36,1;35,1
29;2020;5;31;N;50,2;60,8;54,5;41,6;34,2;33,1
30;2020;5;31;N;49,9;60,1;52,2;46,3;42,4;39,7
31;2020;5;31;N;51,6;64,6;50,4;44,0;37,2;35,3
47;2020;5;31;N;49,4;58,5;52,1;44,5;35,7;34,2
48;2020;5;31;N;63,7;76,2;57,9;51,2;46,6;42,1
50;2020;5;31;N;57,6;65,5;60,9;54,7;47,7;44,4
54;2020;5;31;N;52,7;61,9;56,8;46,6;36,6;33,4
55;2020;5;31;N;50,0;57,3;53,6;46,3;41,9;41,0
86;2020;5;31;N;51,1;62,4;54,9;43,9;38,5;37,2
1;2020;6;1;T;64,4;70,7;67,7;61,6;47,1;39,1
2;2020;6;1;T;66,1;73,3;68,7;64,1;55,1;48,8
3;2020;6;1;T;59,4;68,9;63,0;54,8;43,1;38,4
5;2020;6;1;T;62,9;75,6;63,4;56,9;45,7;38,6
6;2020;6;1;T;66,5;74,3;69,2;62,7;49,3;39,8
8;2020;6;1;T;63,6;71,3;66,6;61,3;52,6;50,0
10;2020;6;1;T;61,4;70,9;65,2;57,3;44,8;42,0
11;2020;6;1;T;70,8;86,5;68,7;63,1;41,0;37,2
12;2020;6;1;T;61,8;69,8;63,5;59,0;47,1;37,3
13;2020;6;1;T;54,7;63,1;57,9;52,5;38,9;35,3
14;2020;6;1;T;62,8;69,4;64,7;60,9;51,2;42,2
16;2020;6;1;T;59,2;68,4;62,9;55,8;35,6;32,8
17;2020;6;1;T;56,2;66,0;59,6;52,9;36,9;34,0
18;2020;6;1;T;54,7;66,4;56,7;48,5;39,7;38,1
19;2020;6;1;T;58,7;69,3;61,7;54,1;39,0;29,9
20;2020;6;1;T;58,9;68,0;61,3;55,7;39,7;36,1
24;2020;6;1;T;46,6;52,0;47,1;44,0;41,8;41,1
25;2020;6;1;T;65,8;70,7;68,6;65,4;55,6;42,2
26;2020;6;1;T;56,1;65,3;60,3;52,2;39,7;33,9
27;2020;6;1;T;57,7;69,5;60,8;47,8;34,4;30,4
28;2020;6;1;T;64,8;73,3;68,9;60,2;37,8;34,5
29;2020;6;1;T;55,0;64,0;59,0;50,2;33,8;32,6
30;2020;6;1;T;57,7;66,0;60,6;55,9;42,0;36,9
31;2020;6;1;T;58,0;69,7;61,8;49,0;39,6;36,1
47;2020;6;1;T;54,3;66,8;55,4;49,2;37,2;34,1
48;2020;6;1;T;58,7;66,9;60,7;56,9;47,2;40,9
50;2020;6;1;T;63,5;69,5;64,9;60,6;49,7;44,5
54;2020;6;1;T;57,2;66,0;60,7;54,7;38,7;36,2
55;2020;6;1;T;53,3;61,9;55,9;50,5;42,8;40,3
86;2020;6;1;T;54,8;64,3;58,2;50,0;39,2;37,3
1;2020;6;1;D;65,8;71,2;68,5;64,5;59,1;55,5
2;2020;6;1;D;67,5;74,0;69,5;66,1;62,0;58,8
3;2020;6;1;D;61,5;69,8;65,0;58,6;52,8;47,7
5;2020;6;1;D;65,1;78,6;65,4;58,6;54,7;51,8
6;2020;6;1;D;68,0;76,0;70,5;64,8;60,5;57,1
8;2020;6;1;D;64,9;71,7;67,3;63,1;59,3;56,4
10;2020;6;1;D;63,0;71,6;66,7;59,8;54,4;51,1
11;2020;6;1;D;66,8;72,8;69,1;65,5;60,2;55,7
12;2020;6;1;D;62,8;70,9;63,9;60,4;56,9;53,9
13;2020;6;1;D;56,2;64,1;58,8;54,5;50,2;45,1
14;2020;6;1;D;64,0;70,5;65,5;62,3;59,6;57,7
16;2020;6;1;D;61,1;70,0;64,2;59,0;51,2;46,1
17;2020;6;1;D;56,9;66,0;59,8;54,1;49,6;46,0
18;2020;6;1;D;56,5;68,5;58,5;51,0;44,9;42,0
19;2020;6;1;D;59,6;69,7;62,5;56,2;51,4;48,6
20;2020;6;1;D;60,6;70,5;62,2;57,3;53,2;49,0
24;2020;6;1;D;48,3;52,9;48,1;44,7;43,1;41,3
25;2020;6;1;D;67,3;71,3;69,2;66,9;64,6;62,6
26;2020;6;1;D;57,8;65,9;61,9;54,5;50,8;48,0
27;2020;6;1;D;59,1;70,2;63,4;49,3;44,1;40,3
28;2020;6;1;D;66,6;73,8;70,1;63,8;56,6;51,3
29;2020;6;1;D;56,4;64,5;60,1;52,8;46,5;42,2
30;2020;6;1;D;59,0;66,9;61,7;57,0;53,8;49,5
31;2020;6;1;D;59,6;70,6;64,2;50,9;46,3;43,7
47;2020;6;1;D;54,7;67,1;55,0;50,0;44,7;42,3
48;2020;6;1;D;59,3;65,6;61,1;58,3;55,0;51,8
50;2020;6;1;D;64,7;70,3;65,6;62,2;58,7;56,3
54;2020;6;1;D;59,1;66,9;62,0;56,9;52,4;48,2
55;2020;6;1;D;54,4;62,9;56,9;51,3;47,5;45,0
86;2020;6;1;D;56,2;65,0;59,3;52,1;46,6;43,0
1;2020;6;1;E;64,9;71,0;67,4;61,7;54,8;51,5
2;2020;6;1;E;66,1;75,0;68,4;64,0;59,6;56,4
3;2020;6;1;E;56,9;65,6;59,3;54,6;52,1;50,0
5;2020;6;1;E;61,7;69,9;64,7;60,0;53,0;48,6
6;2020;6;1;E;67,8;74,3;68,8;63,2;57,7;53,2
8;2020;6;1;E;64,0;72,9;66,8;61,5;56,5;52,7
10;2020;6;1;E;61,6;71,0;64,7;58,0;52,4;47,6
11;2020;6;1;E;77,2;88,9;78,8;64,4;57,9;53,0
12;2020;6;1;E;63,2;70,7;64,6;60,8;57,1;54,5
